MapCode,SpeciesName,CohortAge,CohortBiomass
49802,NYSY,40,214.06
49802,QUNI,10,196.68
49802,QUNI,20,443.3
49802,QUNI,30,687.61
49802,QUNI,40,122.43
49802,QUNI,50,939.29
49196,PITA,30,548.68
49196,PITA,40,7101.27
49196,ACRU,10,89.32000000000001
49196,ACRU,60,242.11
49196,CAGL8,10,40.59
49196,LIST2,20,300.3
49196,LIST2,30,583.66
49196,LIST2,40,426.58
49196,LITU,20,153.67
49196,LITU,30,520.85
49196,LITU,40,797.5
49196,NYBI,40,161.15
49196,QUAL,20,52.8
49196,QUCO2,50,199.1
49196,QUVE,40,111.65
49274,PIPA2,60,2851.86
49274,PIPA2,70,2975.28
49274,PITA,30,762.3
49274,PITA,40,8550.19
49274,ACRU,10,61.6
49274,LITU,30,412.5
49274,QUST,70,863.94
49893,PITA,10,19.03
49893,PITA,20,97.24
49893,ACRU,10,174.02
49893,ACRU,50,156.75
49893,NYBI,10,59.29
49801,PITA,30,125.29
49801,NYSY,10,13.53
49801,QUNI,10,43.56
49801,QUNI,20,583.11
49801,QUNI,30,1018.05
49801,QUNI,40,695.86
49801,QUST,70,482.35
48833,JUVI,30,183.81
48833,PITA,30,762.3
48833,PITA,40,2821.665
48833,CAGL8,20,92.18
48833,FRPE,40,136.84
48833,LIST2,10,15.18
48833,LIST2,20,162.69
48833,LIST2,30,225.94
48833,LIST2,40,115.28
48833,QUAL,40,967.01
49777,PIPA2,10,5.61
49777,PIPA2,40,59.4
49777,PIPA2,50,326.81
49777,PIPA2,60,8282.89
49777,QULA2,20,153.56
49777,QULA3,10,33.11
49164,PIVI2,50,342.32
49164,ACRU,50,124.63
49164,ACRU,70,1429.1200000000001
49164,CAAL27,70,572
49164,LITU,30,122.65
49164,LITU,40,241.01
49164,LITU,50,2099.02
49164,QUAL,60,649
49164,QUAL,80,1871.43
49164,QURU,60,384.78000000000003
49164,QURU,70,1468.5
49752,PITA,20,91.3
49752,PIVI2,10,28.05
49752,PIVI2,20,48.51
49752,PIVI2,40,281.05
49752,LIST2,10,11.88
49752,LIST2,20,158.73
49752,LIST2,30,684.42
49752,LIST2,40,449.35
49752,LITU,10,19.47
49752,QUFA,10,20.79
49525,PIVI2,40,737.11
49525,PIVI2,50,584.21
49525,ACRU,10,58.410000000000004
49525,ACRU,50,81.18
49525,ACRU,60,269.28000000000003
49525,CAGL8,50,100.87
49525,LIST2,30,66.66
49525,LIST2,40,554.51
49525,LITU,30,72.16
49525,LITU,40,197.89000000000001
49525,QUAL,10,26.84
49525,QUAL,40,915.3100000000001
49525,QUAL,70,646.03
49525,QUAL,80,1856.69
49525,QUCO2,60,359.59
49525,QUPR2,40,384.01
49525,QUPR2,50,192.5
49525,QUPR2,60,220.33
49525,QURU,50,246.18
49525,QUST,80,131.34
49784,PITA,10,49.61
49784,PITA,20,264.11
49784,PITA,30,6024.26
49784,PITA,40,471.79
49021,PITA,10,151.58
49021,PITA,20,158.73
49021,LIST2,10,31.35
49021,LIST2,20,149.82
49021,QUAL,40,461.83500000000004
49901,JUVI,30,257.84
49901,JUVI,50,362.23
49901,PIEC2,40,108.57000000000001
49901,PIEC2,60,1454.42
49901,PIVI2,40,241.175
49901,PIVI2,50,584.21
49901,PIVI2,60,474.43
49901,ACRU,10,33.99
49901,ACRU,20,241.78
49901,ACRU,30,213.62
49901,CAGL8,30,163.68
49901,LIST2,10,44.22
49901,LIST2,20,42.02
49901,LIST2,30,567.93
49901,LIST2,40,1269.29
49901,LIST2,50,2483.91
49901,LITU,50,931.15
50020,JUVI,10,50.82
50020,PIEC2,40,59.95
50020,PITA,10,41.36
50020,PITA,20,264.11
50020,PITA,30,4693.92
50020,ACRU,10,55.715
50020,ACRU,20,396.88
50020,ACRU,30,606.65
50020,ACRU,40,1178.54
50020,LIST2,10,18.04
50020,NYSY,40,174.24
50020,QUAL,20,76.56
50020,QUAL,60,185.79
50020,QUCO2,20,247.83
50020,QUFA,10,27.06
50020,QUFA,30,180.07
50020,QUPR2,50,92.51
50020,QUVE,40,110.66
50020,QUVE,50,141.46
49842,JUVI,50,360.14
49842,PITA,10,39.93
49842,LITU,30,51.59
49842,QUAL,10,12.43
49103,JUVI,20,83.82000000000001
49103,ACRU,50,303.6
49103,ACRU,60,402.05
49103,CAGL8,60,274.78000000000003
49103,CAAL27,40,1035.54
49103,CAAL27,50,325.16
49103,CAAL27,60,1568.82
49103,LITU,40,290.07
49103,LITU,60,1958.44
49103,NYSY,30,116.93
49103,NYSY,40,530.86
49103,QUAL,70,871.86
49103,QUAL,80,2298.67
49103,QUAL,90,3959.34
61355,ACRU,20,84.7
61355,CAAL27,20,77.55
61355,CAAL27,40,767.36
61355,CAAL27,50,109.01
61355,CAAL27,60,201.52
61355,CAAL27,70,577.0600000000001
61355,LIST2,30,229.24
61355,LIST2,40,327.47
61355,LITU,40,145.64000000000001
61355,LITU,50,571.45
61355,NYSY,30,98.78
61355,NYSY,50,780.34
61355,QUCO2,70,1498.97
61355,QUCO2,80,2840.42
61355,QUFA,50,617.1
61355,QUFA,70,2409.33
61413,JUVI,40,64.02
61413,PITA,20,31.13
61413,LIST2,10,25.96
61413,LIST2,30,316.47
61413,QUFA,20,207.9
49141,PITA,10,75.68
49141,PITA,20,514.69
49141,PITA,30,1443.42
49141,ACRU,10,113.96
49141,LIST2,10,133.32
49141,LIST2,20,97.46
49087,PITA,20,532.4
49087,PITA,30,5437.85
49087,CAGL8,20,180.73
49087,CAAL27,10,77.33
49087,CAAL27,20,53.46
49569,PIPA2,20,93.06
49569,PIPA2,40,397.87
49569,PIPA2,50,2024.55
49569,PITA,20,308
49569,PITA,30,542.3
49275,PITA,10,233.64000000000001
49275,PITA,20,264.11
49275,PITA,30,4641.89
49275,PITA,40,588.72
49275,ACRU,10,55.715
49275,ACRU,30,174.24
49275,ACRU,40,543.18
49275,ACRU,50,131.01
49275,ACRU,60,545.93
49275,LIST2,30,82.28
49275,LIST2,40,364.21
49275,NYSY,10,46.09
49275,NYSY,20,348.81
49275,NYSY,30,375.43
49275,NYSY,40,259.82
49275,QUNI,20,251.9
50086,PITA,40,2045.34
50086,LIST2,40,500.39
50086,LIST2,50,2031.7
50086,LIST2,60,5382.96
50086,LITU,50,917.62
50086,QUAL,40,496.54
50086,QUAL,50,135.63
50086,QUAL,60,531.19
50086,QUAL,70,917.84
50086,QUAL,90,14880.69
50086,QUNI,60,6405.74
49608,PITA,20,264.11
49608,PITA,30,2544.7400000000002
49594,PITA,10,777.7
49594,PITA,20,4729.34
49594,PITA,30,739.09
49594,ACRU,10,30.14
49594,ACRU,20,98.78
49594,LIST2,20,77.55
49749,JUVI,50,147.29
49749,PIEC2,50,273.57
49749,PIEC2,60,436.81
49749,ACRU,10,55.715
49749,ACRU,20,90.53
49749,ACRU,40,401.28000000000003
49749,ACRU,60,443.85
49749,CAGL8,60,160.82
49749,CAAL27,40,750.86
49749,CAAL27,50,96.58
49749,CAAL27,60,1748.78
49749,LIST2,20,149.82
49749,LIST2,30,74.91
49749,LIST2,40,589.6
49749,LITU,20,100.265
49749,LITU,40,281.38
49749,LITU,50,1313.18
49749,NYSY,10,46.09
49749,QUAL,60,178.53
49749,QUAL,70,544.83
49749,QUAL,80,886.27
49749,QUCO2,50,575.19
49749,QUCO2,60,1100.77
49749,QURU,60,1036.53
49749,QUVE,60,1705.99
50044,PITA,20,88.77
50044,PITA,30,112.2
50044,PITA,40,1203.07
50044,PIVI2,50,270.38
50044,ACRU,50,241.12
50044,CAAL27,70,797.72
50044,CAAL27,80,1767.7
50044,LIST2,30,229.24
50044,LIST2,40,143.88
50044,LITU,40,290.07
50044,LITU,50,3664.1
50044,QUAL,70,970.86
50044,QUAL,80,4044.48
50044,QUCO2,50,231.11
50044,QUCO2,70,2254.23
50044,QURU,80,3755.18
49059,ACRU,10,108.68
49059,ACRU,20,203.17
49059,ACRU,30,146.74
49059,CAGL8,10,24.31
49059,LIST2,10,37.51
49059,LIST2,20,246.95
49059,LIST2,30,274.56
49059,LITU,10,62.59
49059,LITU,30,83.82000000000001
49059,LITU,40,808.5
49059,NYSY,10,14.85
49059,QUAL,10,74.91
49059,QUAL,20,216.81
49059,QUAL,30,254.87
49059,QUAL,70,133.65
49059,QUFA,20,143.88
49059,QUNI,10,60.61
49059,QUNI,20,264.44
50031,ACRU,40,75.13
50031,ACRU,50,384.56
50031,ACRU,60,824.34
50031,FRPE,40,157.63
50031,FRPE,50,438.79
50031,FRPE,60,7176.51
50031,FRPE,70,3018.73
50031,LIST2,30,229.24
50031,LIST2,40,1515.14
50031,LIST2,50,1003.145
50031,LIST2,60,4387.68
49758,JUVI,40,62.37
49758,PIEC2,50,511.83
49758,PIEC2,60,537.35
49758,PITA,20,264.11
49758,PITA,30,762.3
49758,PITA,40,3377.44
49758,PIVI2,40,353.1
49758,PIVI2,50,1090.43
49758,CAOV2,60,210.76
49758,LIST2,10,32.34
49758,LIST2,30,70.51
49758,LIST2,40,1194.16
49024,JUVI,20,108.57000000000001
49024,PIEC2,40,74.47
49024,PIEC2,50,273.57
49024,PIEC2,60,3605.03
49024,PIEC2,70,2156.66
49024,ACRU,60,381.92
49024,CAGL8,20,87.01
49024,LIST2,20,121
49024,LIST2,40,245.19
49024,LIST2,50,916.74
49024,LITU,30,79.09
49024,LITU,40,290.07
49024,LITU,50,3224.43
49024,QUAL,50,176.11
49024,QUAL,60,216.81
49024,QUCO2,50,136.07
49024,QUFA,40,108.57000000000001
49024,QUFA,50,403.59
49027,PITA,30,11493.02
49027,PITA,40,615.12
49027,LIST2,10,31.35
49027,LIST2,20,149.82
49027,QUAL,30,128.7
49027,QULA3,10,49.5
49027,QULA3,30,396.22
49027,QUNI,10,31.46
49027,QUST,20,50.05
49027,QUST,30,104.5
48524,JUVI,40,342.1
48524,JUVI,50,157.74
48524,CAAL27,70,895.455
48524,LIST2,10,31.35
48524,LIST2,20,149.82
48524,LIST2,30,229.24
48524,LITU,20,100.265
48524,LITU,40,633.27
48524,LITU,60,5561.38
48987,PITA,30,4486.9
48987,PITA,40,5179.35
48987,QUNI,20,312.73
48983,PITA,10,7.26
48983,ACRU,10,232.76
48983,ACRU,20,160.875
48983,ACRU,30,313.39
48983,ACRU,50,271.04
48983,ACRU,60,365.86
48983,LITU,10,402.93
48983,LITU,20,152.35
48983,LITU,30,215.27
48983,LITU,50,671.55
48983,LITU,60,5593.28
48983,NYBI,40,406.01
48983,NYBI,50,8644.02
49810,PITA,40,2774.53
49810,ACRU,10,100.76
49810,ACRU,20,160.875
49810,ACRU,30,313.39
49810,ACRU,40,262.02
49810,ACRU,50,241.12
49810,ACRU,60,63.47
49810,ACRU,70,1157.8049999999998
49810,NYBI,30,137.39
49810,NYBI,40,1136.85
48956,PITA,30,330.11
49560,PIPA2,30,676.72
49560,PIPA2,40,3813.59
49560,PIPA2,50,7697.8
49560,QULA2,40,365.2
49560,QUNI,30,615.89
49084,PITA,30,762.3
49084,PITA,40,2821.665
49084,PITA,50,10808.93
49084,ACRU,10,31.24
49084,ACRU,20,71.94
49084,ACRU,60,173.25
49084,CAAL27,60,187.22
49084,CAAL27,70,648.78
49084,LIST2,20,149.82
49084,LIST2,30,441.65
49084,LIST2,40,449.79
49084,LIST2,50,438.24
49084,LITU,10,55.44
49084,LITU,40,792.66
49084,LITU,50,1406.79
49084,LITU,60,12242.45
49084,QUAL,80,1417.68
49874,PITA,10,68.64
49874,PITA,20,264.11
49874,PITA,30,762.3
49874,LIST2,10,33.55
49874,LIST2,20,120.12
49874,QUNI,10,20.79
49178,PITA,30,3491.51
49178,PITA,40,7648.52
49178,ACRU,50,398.2
49178,ACRU,60,251.79
49178,ACRU,70,635.91
49178,LIST2,10,31.35
49178,LIST2,20,149.82
49178,LIST2,30,229.24
49178,LIST2,40,905.19
49178,LIST2,50,877.69
49178,LITU,50,619.3
49178,NYBI,50,702.13
49178,QUNI,40,1060.4
49728,PIPA2,40,1152.58
49728,PIPA2,50,402.985
49728,PITA,30,78.43
49728,LIST2,10,39.71
49728,QUCO2,40,1074.15
49728,QUNI,40,101.09
49066,PITA,20,264.11
49066,PITA,30,762.3
49066,PITA,40,7041.43
48544,ACRU,30,284.35
48544,ACRU,40,74.8
48544,ACRU,50,114.62
48544,CAGL8,60,275.88
48544,CAGL8,70,456.61
48544,CAGL8,80,1151.15
48544,CAAL27,50,128.26
48544,LITU,40,241.67
48544,QUAL,80,4184.18
48544,QUCO2,50,338.69
49767,PITA,10,10.89
49767,ACRU,10,79.2
49767,ACRU,20,160.875
49767,ACRU,30,313.39
49767,ACRU,40,262.02
49767,ACRU,50,323.73
49767,ACRU,60,184.25
49767,CAGL8,60,240.46
49767,LIST2,10,43.89
49767,LITU,10,49.28
49767,LITU,40,192.28
49767,NYSY,10,46.09
49767,NYSY,30,244.31
49767,NYSY,60,4324.65
49767,QUAL,60,524.59
49767,QUAL,70,871.86
49767,QUAL,90,10720.05
49767,QUFA,60,2425.17
49767,QUST,60,182.93
49767,QUST,70,583.88
49767,QUVE,40,112.42
49567,PITA,20,264.11
49567,PITA,30,762.3
49567,PITA,40,2677.73
49567,ACRU,10,31.35
49567,ACRU,20,63.8
49567,ACRU,40,65.78
49567,ACRU,50,87.56
49567,LIST2,10,32.67
49567,LIST2,30,195.36
49567,LITU,40,290.07
49567,QUNI,50,658.24
49567,QUST,70,932.14
49567,QUST,80,639.87
49067,PITA,20,264.11
49067,PITA,30,3745.28
49067,PITA,40,887.26
49642,PIEC2,60,986.59
49642,PIEC2,70,2783.66
49642,ACRU,30,301.62
49642,ACRU,40,90.97
49642,ACRU,50,138.6
49642,ACRU,60,259.49
49642,CAAL27,50,143.11
49642,CAAL27,60,1028.39
49642,LIST2,10,31.35
49642,LIST2,20,92.51
49642,LITU,30,113.74
49642,LITU,40,1177.88
49642,LITU,60,5366.68
49642,NYSY,40,214.06
49642,QUAL,50,95.59
49642,QUAL,80,1889.03
49642,QUFA,70,6869.06
49642,QURU,60,355.63
49185,PIPA2,50,395.56
49185,PIPA2,60,1683.99
49185,PITA,40,2880.2400000000002
49185,QULA2,10,18.92
49185,QULA2,30,1400.08
49185,QULA2,40,365.2
48986,PITA,30,123.64
48986,PITA,40,10705.75
48986,ACRU,10,37.73
48986,ACRU,20,133.43
48986,LIST2,10,31.35
48986,LIST2,20,77.11
48986,LIST2,40,1026.63
48986,LIST2,50,4243.8
48986,QUFA,40,146.74
48986,QUFA,50,58.85
48986,QUNI,40,348.48
48986,QUNI,50,3871.78
48986,QUST,60,182.93
48986,QUST,70,216.7
48661,PITA,40,2821.665
48661,PITA,50,2705.34
48661,ACRU,50,106.7
48661,LIST2,10,31.35
48661,LIST2,20,67.98
48661,LIST2,30,171.49
48661,LIST2,40,150.7
48661,LIST2,50,3839.77
48661,LIST2,60,2502.39
48661,LITU,10,55.44
48661,LITU,20,217.58
48661,LITU,40,508.53000000000003
48661,LITU,50,3478.2
48661,QUNI,40,285.56
48661,QUNI,50,667.7
48664,PITA,30,762.3
48664,PITA,40,6246.57
48664,ACRU,10,55.715
48664,ACRU,20,160.875
48664,ACRU,30,313.39
48664,ACRU,40,262.02
48664,ACRU,50,255.31
48664,ACRU,70,576.07
48664,ACRU,80,1490.17
48664,LIST2,20,149.82
48664,LIST2,40,543.4
49578,PITA,30,630.63
49578,ACRU,60,553.08
49578,LIST2,20,149.82
49578,LIST2,30,229.24
49578,LIST2,40,538.78
49578,LIST2,60,2422.97
49578,LITU,20,44.55
49578,LITU,30,74.14
49578,LITU,40,2339.81
49578,LITU,50,2332.22
49578,LITU,60,1743.5
49578,NYSY,30,227.37
49578,QUAL,80,1663.53
49064,PITA,30,762.3
49064,PITA,40,12864.17
49064,LIST2,10,31.35
49064,LIST2,20,149.82
49064,LIST2,40,449.35
49064,NYSY,20,44
49596,ACRU,10,67.1
49596,ACRU,30,313.39
49596,ACRU,40,83.27
49596,ACRU,50,232.76
49596,ACRU,60,772.53
49596,ACRU,70,1186.79
49596,ACRU,80,1747.13
49596,FRPE,20,207.57
49596,FRPE,40,885.5
49596,FRPE,50,3780.7
49596,LIST2,30,229.24
49596,LIST2,40,449.35
49596,LIST2,50,636.79
49780,PITA,20,264.11
49780,PITA,30,829.18
49780,PITA,40,6530.59
49780,ACRU,40,64.68
49780,CAGL8,40,533.0600000000001
49780,CAGL8,50,124.41
49780,CAGL8,60,142.45
49780,LIST2,40,267.52
49780,LITU,40,465.52
49780,LITU,50,2292.07
49780,NYSY,40,487.63
49780,QUAL,60,356.18
49780,QUAL,70,734.58
49780,QUFA,50,274.45
49780,QUFA,70,3081.54
49780,QUST,70,404.14
49780,QUST,90,2487.54
49780,QUVE,50,285.78000000000003
49780,QUVE,60,1635.48
49266,PIPA2,40,253
49266,PIPA2,50,4745.7300000000005
49266,PIPA2,60,12024.87
49266,QULA2,30,32.12
49266,QULA2,40,365.2
49266,QULA2,50,1020.36
49822,PITA,20,264.11
49822,PITA,30,762.3
49822,PITA,40,6935.28
49822,LIST2,20,81.07000000000001
49822,QUNI,10,43.56
49822,QUNI,20,171.105
49772,ACRU,20,94.16
49772,ACRU,30,474.21
49772,ACRU,40,262.02
49772,ACRU,50,565.62
49772,ACRU,60,424.38
49772,ACRU,70,2493.59
49772,LITU,50,761.97
49772,NYBI,30,154.66
49772,NYBI,40,406.01
49772,NYBI,50,6560.62
49772,QUNI,30,72.93
49058,JUVI,40,342.1
49058,PIEC2,50,273.57
49058,PIEC2,60,965.36
49058,PITA,40,9063.23
49058,LIST2,40,424.49
49058,LITU,50,1728.43
49058,LITU,60,2552.66
49058,QUAL,50,135.63
49058,QUAL,60,250.36
49058,QUAL,70,1011.45
49058,QUAL,80,1269.4
49058,QUAL,90,3555.2
49058,QUFA,50,782.32
49058,QUFA,60,1548.58
49058,QURU,50,149.05
49058,QURU,60,160.6
49058,QURU,70,919.05
49058,QUVE,70,2083.07
49766,PIEC2,60,597.41
49766,ACRU,10,180.29
49766,ACRU,20,831.27
49766,ACRU,60,301.4
49766,ACRU,70,1320.99
49766,LITU,10,162.36
49766,LITU,20,100.265
49766,NYSY,10,48.29
49766,NYSY,20,82.06
49766,QUCO2,60,700.7
49766,QUFA,60,835.89
49554,PITA,10,34.1
49554,PITA,20,2679.16
49554,PITA,30,4276.03
48649,PITA,20,264.11
48649,PITA,30,762.3
48649,PITA,40,4281.75
48649,ACRU,50,339.02
48649,LIST2,10,13.53
48649,LIST2,30,67.87
48649,LIST2,40,495.33
48649,NYBI,40,271.26
48649,QUNI,40,285.56
48649,QUNI,50,667.7
49154,ACRU,50,241.12
49154,ACRU,70,853.49
49154,LITU,30,67.43
49154,LITU,40,290.07
49154,LITU,50,5636.7300000000005
49154,LITU,60,1722.05
49154,NYBI,50,1941.17
49154,QUAL,70,520.41
48690,PIPA2,40,2168.21
48690,PIPA2,50,14362.81
48690,PIPA2,60,1822.26
48690,LIST2,40,102.85
48690,QUNI,30,120.23
48899,ACRU,50,151.25
48899,ACRU,60,424.38
48899,CAAL27,60,249.92
48899,LITU,40,290.07
48899,LITU,50,5006.32
48899,LITU,60,2357.85
48899,NYSY,40,791.23
48899,QUAL,50,244.42
48899,QUAL,70,1510.19
48899,QUAL,90,6190.14
48899,QUVE,40,100.43
49259,PITA,30,887.48
49259,PITA,40,12163.25
49259,LIST2,20,70.29
49259,LIST2,30,229.24
49259,LIST2,50,3787.08
49259,QUAL,50,609.51
49259,QUFA,40,159.28
49259,QUNI,30,226.49
49259,QUNI,40,1964.05
49259,QUNI,50,843.15
49259,QUVE,60,422.51
48971,ACRU,10,18.81
48971,ACRU,20,160.875
48971,ACRU,30,222.42
49885,PITA,10,18.81
49885,PITA,30,1666.28
49885,PITA,40,1075.25
49885,CAGL8,10,20.57
49885,CAGL8,20,148.28
49885,CAGL8,30,103.07000000000001
49885,NYSY,30,79.2
49885,NYSY,40,345.07
49885,QUAL,20,70.07000000000001
49885,QUAL,60,231.77
49885,QUAL,70,151.58
49885,QULA2,40,365.2
49885,QULA3,10,31.57
49885,QUNI,30,979.44
49885,QUNI,40,207.35
49885,QUST,20,85.14
49351,PITA,20,264.11
49351,PITA,30,762.3
49351,PITA,40,291.06
49351,ACRU,10,55.715
49351,ACRU,30,444.07
49351,LIST2,10,32.34
49351,LIST2,20,149.82
49351,LIST2,30,1261.92
49351,LITU,10,55.44
49351,LITU,30,88.99
49351,LITU,40,773.74
49351,LITU,50,398.09
48985,PITA,30,762.3
48985,PITA,40,654.83
48985,LIST2,30,424.27
48985,NYSY,10,21.78
48985,QUNI,10,86.13
48985,QUNI,20,829.18
48985,QUNI,30,263.78000000000003
49568,PIEC2,50,275.88
49568,PITA,30,762.3
49568,PITA,40,11258.72
49568,ACRU,20,160.875
49568,ACRU,30,301.62
49568,LITU,10,35.09
49568,LITU,30,687.28
49568,LITU,40,617.98
49568,NYSY,10,46.09
49568,QUAL,10,15.51
49568,QUAL,50,89.65
49568,QUAL,60,330.22
49568,QUCO2,70,1701.04
49568,QUFA,30,229.02
49568,QUFA,40,134.09
50048,JUVI,50,157.74
50048,PIEC2,50,213.07
50048,PITA,20,264.11
50048,PITA,30,762.3
50048,PITA,40,11005.61
50048,ACRU,30,221.76
50048,ACRU,40,262.02
50048,ACRU,50,175.12
50048,CAGL8,70,1079.65
50048,LIST2,10,43.01
50048,LIST2,20,42.02
50048,LIST2,30,229.24
50048,LIST2,40,390.17
50048,LITU,40,61.49
50048,QUFA,10,27.06
50048,QUFA,40,134.09
50048,QUVE,50,227.81
49404,JUVI,10,13.2
49404,JUVI,50,138.6
49404,PIEC2,70,3502.62
49404,PITA,20,286.66
49404,PITA,30,2805.33
49404,PITA,40,1469.82
49404,ACRU,10,42.79
49404,ACRU,50,207.9
49404,ACRU,60,352.66
49404,ACRU,70,157.63
49404,LIST2,10,31.35
49404,LIST2,20,85.14
49404,LIST2,30,1954.7
49404,LIST2,40,359.37
49404,LITU,40,481.58
49404,LITU,50,436.15
49404,NYSY,30,112.97
49404,QUFA,10,60.28
49404,QUFA,20,130.13
49404,QUFA,50,296.34
49404,QUFA,60,842.6
49404,QURU,20,59.345
49404,QURU,30,497.64
49404,QURU,40,645.15
49404,QURU,50,317.79
49786,PIPA2,40,195.03
49786,PIPA2,50,402.985
49786,PIPA2,60,932.47
49861,PIVI2,30,191.18
16875,CAGL8,50,107.14
16875,CAGL8,70,688.27
16875,FRPE,40,77
16875,FRPE,50,438.79
16875,FRPE,60,3028.08
16875,LIST2,40,235.07
16875,LIST2,60,2153.14
16875,QUAL,90,5825.27
16875,QUFA,70,1199.11
17248,PIEC2,60,986.59
17248,PITA,40,5116.65
17248,ACRU,10,55.715
17248,ACRU,20,160.875
17248,ACRU,40,495.99
17248,ACRU,50,91.19
17248,LIST2,20,81.62
17248,LIST2,30,819.17
17248,LIST2,40,2402.07
17248,LIST2,50,2122.45
17248,LITU,10,11.77
17248,LITU,20,100.265
17248,LITU,30,93.94
17248,LITU,40,267.52
17248,LITU,50,2052.16
17248,NYSY,40,776.38
17248,QUAL,20,70.07000000000001
17248,QUFA,50,399.57500000000005
17248,QUFA,60,2978.14
17248,QUNI,40,608.41
17248,QUNI,50,803.44
17248,QURU,50,157.08
17495,PITA,10,185.79
17495,PITA,20,683.87
17495,PITA,30,592.79
17121,PIEC2,60,502.15
17121,CAGL8,50,79.75
17121,CAGL8,60,291.5
17121,CAGL8,80,1538.35
17121,LIST2,10,8.47
17121,LIST2,30,72.71
17121,LIST2,40,265.87
17121,LITU,10,29.48
17121,QUAL,50,1119.8
17121,QUAL,60,351.23
17121,QUAL,70,455.62
17121,QUCO2,50,552.3100000000001
17121,QUCO2,70,5158.01
17121,QUFA,40,209.22
17121,QUFA,50,125.95
17121,QULA3,50,553.74
17121,QUNI,40,1127.28
17121,QUST,80,1374.01
17121,QUVE,40,110.66
18668,PITA,40,1197.79
18668,LIST2,10,87.23
18668,LIST2,30,180.4
18668,LIST2,40,1020.36
18668,LITU,50,1257.85
18668,QUAL,60,424.93
18668,QUAL,70,605.55
18668,QUAL,80,8484.85
18668,QUFA,50,1368.07
18668,QUFA,60,941.82
18668,QUST,60,155.87
17942,PIEC2,60,1145.21
17942,PIEC2,70,3979.58
17942,PITA,50,3640.23
17942,CAGL8,90,676.28
17942,LIST2,10,11.44
17942,LIST2,40,188.32
17942,LIST2,50,1474.77
17942,QUAL,80,1954.48
17942,QUFA,70,5113.24
17942,QUNI,40,285.56
17942,QUNI,50,2061.84
18654,JUVI,60,459.03000000000003
18654,PITA,40,2857.91
18654,ACRU,50,120.12
18654,CAAL27,50,165
18654,LIST2,30,146.74
18654,LIST2,40,1131.46
18654,LITU,50,1116.17
18654,LITU,60,4668.95
18654,QUAL,50,143.77
18654,QUAL,70,871.86
18654,QUAL,80,2781.9
18654,QUAL,90,2789.6
18654,QURU,70,1195.4250000000002
59903,ACRU,10,55.715
59903,CAAL27,60,429.33
59903,FRPE,20,132.88
59903,LITU,40,775.17
59903,NYSY,10,83.16
59903,QUAL,50,135.63
59903,QUAL,60,351.23
59903,QUAL,70,1152.25
59903,QUAL,80,10177.42
59903,QUCO2,60,1034.44
59903,QUFA,50,325.71
59903,QUST,60,182.93
59903,QUST,80,638.77
59903,QUVE,60,908.71
60109,ACRU,70,1157.8049999999998
60109,LIST2,10,31.35
60109,LIST2,30,925.54
60109,NYSY,10,46.09
60109,QUAL,80,1644.06
60109,QUFA,50,399.57500000000005
60109,QUFA,60,5194.31
60109,QURU,80,6965.53
60109,QUST,60,182.93
60411,JUVI,20,58.85
60411,JUVI,60,249.37
60411,PIEC2,40,71.94
60411,PIEC2,50,286.88
60411,LIST2,10,31.35
60411,LIST2,20,600.71
60411,LIST2,30,1463.22
60411,LIST2,40,956.89
60411,QUAL,50,131.12
60411,QUAL,90,6858.61
60411,QUNI,10,104.06
60411,QUNI,30,103.29
60411,QUNI,40,676.72
60544,ACRU,10,61.71
60544,ACRU,20,160.875
60544,ACRU,50,250.14000000000001
60544,CAAL27,30,259.16
60544,CAAL27,50,180.73
60544,CAAL27,60,748.11
60544,CAAL27,80,1766.27
60544,LIST2,40,470.91
60544,LIST2,50,1963.39
60544,LITU,60,2101.22
60544,QUAL,60,216.37
60544,QUAL,70,1391.94
60544,QUAL,80,9393.23
60544,QUAL,90,3862.1
60544,QURU,80,2378.86
60085,JUVI,30,156.2
60085,JUVI,40,685.52
60085,JUVI,50,137.39000000000001
60085,PIEC2,40,176
60085,PIEC2,50,176.44
60085,PITA,30,267.63
60085,PIVI2,20,160.38
60085,PIVI2,30,370.26
60085,PIVI2,40,429.44
60085,PIVI2,50,584.21
60085,ACRU,10,17.05
60085,LIST2,20,57.75
60085,LIST2,40,177.43
60085,QUAL,20,70.84
60079,JUVI,50,107.14
60079,PIEC2,50,435.93
60079,PIEC2,60,2185.81
60079,ACRU,50,241.12
60079,CAAL27,10,19.69
60079,CAAL27,60,183.59
60079,NYSY,30,88.11
60079,QUAL,80,2305.71
60079,QUAL,100,10703.66
60079,QURU,50,227.81
60079,QUST,70,951.72
60079,QUST,80,765.49
60079,QUST,90,1660.78
60079,QUVE,50,227.81
60079,QUVE,60,2010.58
60079,QUVE,70,2433.64
60069,PITA,20,585.09
60069,PITA,30,6461.84
60069,PITA,40,1096.26
60069,ACRU,10,73.26
60069,LIST2,10,59.62
60069,LIST2,20,140.03
60069,LIST2,30,140.69
60069,LIST2,40,310.86
60069,QUNI,10,43.56
60069,QUNI,30,101.86
60037,PITA,40,572.77
60037,LIST2,40,365.75
60037,LIST2,50,2819.96
60037,LITU,30,96.36
60037,LITU,40,1244.8700000000001
60037,LITU,50,1134.76
60037,QUAL,50,95.59
60037,QUAL,60,1716.77
60037,QUAL,70,1597.2
60037,QUAL,80,1501.28
60037,QUNI,10,43.56
